alpha,degree,dummy,kernel,output_dim,scale,seed,test_score,training_time,validation_score,warnings
0.01,0.5,0.0,opu,20.0,0.1,2.0,0.6598,0.7178423404693604,0.66465,0.0
0.0,0.5,0.0,opu,20.0,0.1,2.0,0.6598,0.7178423404693604,0.66465,0.0
100.0,0.5,0.0,opu,20.0,0.01,2.0,0.6259,0.8772332668304443,0.62025,0.0
10.0,0.5,0.0,opu,20.0,0.01,2.0,0.6516,0.8772332668304443,0.65035,0.0
1.0,0.5,0.0,opu,20.0,0.01,2.0,0.6603,0.8772332668304443,0.6633666666666667,0.0
0.1,0.5,0.0,opu,20.0,0.01,2.0,0.66,0.8772332668304443,0.6643166666666667,0.0
0.01,0.5,0.0,opu,20.0,0.01,2.0,0.6599,0.8772332668304443,0.66465,0.0
0.0,0.5,0.0,opu,20.0,0.01,2.0,0.6598,0.8772332668304443,0.66465,0.0
100.0,0.5,0.0,opu,20.0,0.001,2.0,0.5977,0.7813811302185059,0.60265,0.0
10.0,0.5,0.0,opu,20.0,0.001,2.0,0.6028,0.7813811302185059,0.6046666666666667,0.0
1.0,0.5,0.0,opu,20.0,0.001,2.0,0.6259,0.7813811302185059,0.62025,0.0
0.1,0.5,0.0,opu,20.0,0.001,2.0,0.6516,0.7813811302185059,0.65035,0.0
0.01,0.5,0.0,opu,20.0,0.001,2.0,0.6603,0.7813811302185059,0.6633666666666667,0.0
0.0,0.5,0.0,opu,20.0,0.001,2.0,0.6598,0.7813811302185059,0.66465,0.0
100.0,0.5,0.0,opu,20.0,0.0001,2.0,0.5972,0.8241002559661865,0.6020166666666666,0.0
10.0,0.5,0.0,opu,20.0,0.0001,2.0,0.5969,0.8241002559661865,0.6023666666666667,0.0
1.0,0.5,0.0,opu,20.0,0.0001,2.0,0.5977,0.8241002559661865,0.60265,0.0
0.1,0.5,0.0,opu,20.0,0.0001,2.0,0.6028,0.8241002559661865,0.6046666666666667,0.0
0.01,0.5,0.0,opu,20.0,0.0001,2.0,0.6259,0.8241002559661865,0.62025,0.0
0.0,0.5,0.0,opu,20.0,0.0001,2.0,0.6598,0.8241002559661865,0.66465,0.0
100.0,0.5,0.0,opu,20.0,1e-05,2.0,0.5784,0.7711820602416992,0.5405,0.0
10.0,0.5,0.0,opu,20.0,1e-05,2.0,0.5959,0.7711820602416992,0.5992833333333333,0.0
1.0,0.5,0.0,opu,20.0,1e-05,2.0,0.5972,0.7711820602416992,0.6020166666666666,0.0
0.1,0.5,0.0,opu,20.0,1e-05,2.0,0.5969,0.7711820602416992,0.6023666666666667,0.0
0.01,0.5,0.0,opu,20.0,1e-05,2.0,0.5977,0.7711820602416992,0.60265,0.0
0.0,0.5,0.0,opu,20.0,1e-05,2.0,0.6598,0.7711820602416992,0.6646333333333333,0.0
100.0,0.5,0.0,opu,20.0,1.0,3.0,0.6599,0.8289363384246826,0.6671,0.0
10.0,0.5,0.0,opu,20.0,1.0,3.0,0.6601,0.8289363384246826,0.6670666666666667,0.0
1.0,0.5,0.0,opu,20.0,1.0,3.0,0.6601,0.8289363384246826,0.6670666666666667,0.0
0.1,0.5,0.0,opu,20.0,1.0,3.0,0.6601,0.8289363384246826,0.6670666666666667,0.0
0.01,0.5,0.0,opu,20.0,1.0,3.0,0.6601,0.8289363384246826,0.6670666666666667,0.0
0.0,0.5,0.0,opu,20.0,1.0,3.0,0.6601,0.8289363384246826,0.6670666666666667,0.0
100.0,0.5,0.0,opu,20.0,0.1,3.0,0.659,0.7608301639556885,0.6639833333333334,0.0
10.0,0.5,0.0,opu,20.0,0.1,3.0,0.6598,0.7608301639556885,0.6668833333333334,0.0
1.0,0.5,0.0,opu,20.0,0.1,3.0,0.6599,0.7608301639556885,0.6671,0.0
0.1,0.5,0.0,opu,20.0,0.1,3.0,0.6601,0.7608301639556885,0.6670666666666667,0.0
0.01,0.5,0.0,opu,20.0,0.1,3.0,0.6601,0.7608301639556885,0.6670666666666667,0.0
0.0,0.5,0.0,opu,20.0,0.1,3.0,0.6601,0.7608301639556885,0.6670666666666667,0.0
100.0,0.5,0.0,opu,20.0,0.01,3.0,0.5918,0.7192654609680176,0.5758,0.0
10.0,0.5,0.0,opu,20.0,0.01,3.0,0.6419,0.7192654609680176,0.63865,0.0
1.0,0.5,0.0,opu,20.0,0.01,3.0,0.659,0.7192654609680176,0.6639833333333334,0.0
0.1,0.5,0.0,opu,20.0,0.01,3.0,0.6598,0.7192654609680176,0.6668833333333334,0.0
0.01,0.5,0.0,opu,20.0,0.01,3.0,0.6599,0.7192654609680176,0.6671,0.0
0.0,0.5,0.0,opu,20.0,0.01,3.0,0.6601,0.7192654609680176,0.6670833333333334,0.0
100.0,0.5,0.0,opu,20.0,0.001,3.0,0.5066,0.7277040481567383,0.5136,0.0
10.0,0.5,0.0,opu,20.0,0.001,3.0,0.5285,0.7277040481567383,0.5263333333333333,0.0
1.0,0.5,0.0,opu,20.0,0.001,3.0,0.5918,0.7277040481567383,0.5758,0.0
0.1,0.5,0.0,opu,20.0,0.001,3.0,0.6419,0.7277040481567383,0.63865,0.0
0.01,0.5,0.0,opu,20.0,0.001,3.0,0.659,0.7277040481567383,0.6639833333333334,0.0
0.0,0.5,0.0,opu,20.0,0.001,3.0,0.6601,0.7277040481567383,0.6670833333333334,0.0
100.0,0.5,0.0,opu,20.0,0.0001,3.0,0.5035,0.7387661933898926,0.5115666666666666,0.0
10.0,0.5,0.0,opu,20.0,0.0001,3.0,0.5039,0.7387661933898926,0.5118333333333334,0.0
1.0,0.5,0.0,opu,20.0,0.0001,3.0,0.5066,0.7387661933898926,0.5136,0.0
0.1,0.5,0.0,opu,20.0,0.0001,3.0,0.5285,0.7387661933898926,0.5263333333333333,0.0
0.01,0.5,0.0,opu,20.0,0.0001,3.0,0.5918,0.7387661933898926,0.5758,0.0
0.0,0.5,0.0,opu,20.0,0.0001,3.0,0.6601,0.7387661933898926,0.6670833333333334,0.0
100.0,0.5,0.0,opu,20.0,1e-05,3.0,0.4933,0.7252724170684814,0.49615,0.0
10.0,0.5,0.0,opu,20.0,1e-05,3.0,0.5031,0.7252724170684814,0.5115333333333333,0.0
1.0,0.5,0.0,opu,20.0,1e-05,3.0,0.5035,0.7252724170684814,0.5115666666666666,0.0
0.1,0.5,0.0,opu,20.0,1e-05,3.0,0.5039,0.7252724170684814,0.5118333333333334,0.0
0.01,0.5,0.0,opu,20.0,1e-05,3.0,0.5066,0.7252724170684814,0.5136,0.0
0.0,0.5,0.0,opu,20.0,1e-05,3.0,0.6601,0.7252724170684814,0.6670833333333334,0.0
100.0,0.5,0.0,opu,20.0,1.0,4.0,0.6774,0.770275354385376,0.6810333333333334,0.0
10.0,0.5,0.0,opu,20.0,1.0,4.0,0.6775,0.770275354385376,0.6810333333333334,0.0
1.0,0.5,0.0,opu,20.0,1.0,4.0,0.6775,0.770275354385376,0.6810166666666667,0.0
0.1,0.5,0.0,opu,20.0,1.0,4.0,0.6775,0.770275354385376,0.6810166666666667,0.0
0.01,0.5,0.0,opu,20.0,1.0,4.0,0.6775,0.770275354385376,0.6810166666666667,0.0
0.0,0.5,0.0,opu,20.0,1.0,4.0,0.6775,0.770275354385376,0.6810166666666667,0.0
100.0,0.5,0.0,opu,20.0,0.1,4.0,0.6755,0.7135415077209473,0.6793333333333333,0.0
10.0,0.5,0.0,opu,20.0,0.1,4.0,0.6772,0.7135415077209473,0.68105,0.0
1.0,0.5,0.0,opu,20.0,0.1,4.0,0.6774,0.7135415077209473,0.6810333333333334,0.0
0.1,0.5,0.0,opu,20.0,0.1,4.0,0.6775,0.7135415077209473,0.6810333333333334,0.0
0.01,0.5,0.0,opu,20.0,0.1,4.0,0.6775,0.7135415077209473,0.6810166666666667,0.0
0.0,0.5,0.0,opu,20.0,0.1,4.0,0.6775,0.7135415077209473,0.6810166666666667,0.0
100.0,0.5,0.0,opu,20.0,0.01,4.0,0.6163,0.8126986026763916,0.6037833333333333,0.0
10.0,0.5,0.0,opu,20.0,0.01,4.0,0.6644,0.8126986026763916,0.6608,0.0
1.0,0.5,0.0,opu,20.0,0.01,4.0,0.6755,0.8126986026763916,0.6793333333333333,0.0
0.1,0.5,0.0,opu,20.0,0.01,4.0,0.6772,0.8126986026763916,0.68105,0.0
0.01,0.5,0.0,opu,20.0,0.01,4.0,0.6774,0.8126986026763916,0.6810333333333334,0.0
0.0,0.5,0.0,opu,20.0,0.01,4.0,0.6775,0.8126986026763916,0.6810166666666667,0.0
100.0,0.5,0.0,opu,20.0,0.001,4.0,0.5705,0.7204287052154541,0.5729,0.0
10.0,0.5,0.0,opu,20.0,0.001,4.0,0.5792,0.7204287052154541,0.5779666666666666,0.0
1.0,0.5,0.0,opu,20.0,0.001,4.0,0.6163,0.7204287052154541,0.6037833333333333,0.0
0.1,0.5,0.0,opu,20.0,0.001,4.0,0.6644,0.7204287052154541,0.6608,0.0
0.01,0.5,0.0,opu,20.0,0.001,4.0,0.6755,0.7204287052154541,0.6793333333333333,0.0
0.0,0.5,0.0,opu,20.0,0.001,4.0,0.6775,0.7204287052154541,0.6810166666666667,0.0
100.0,0.5,0.0,opu,20.0,0.0001,4.0,0.5688,0.7345736026763916,0.5719833333333333,0.0
10.0,0.5,0.0,opu,20.0,0.0001,4.0,0.5693,0.7345736026763916,0.5722333333333334,0.0
1.0,0.5,0.0,opu,20.0,0.0001,4.0,0.5705,0.7345736026763916,0.5729,0.0
0.1,0.5,0.0,opu,20.0,0.0001,4.0,0.5792,0.7345736026763916,0.5779666666666666,0.0
0.01,0.5,0.0,opu,20.0,0.0001,4.0,0.6163,0.7345736026763916,0.6037833333333333,0.0
0.0,0.5,0.0,opu,20.0,0.0001,4.0,0.6775,0.7345736026763916,0.6810166666666667,0.0
100.0,0.5,0.0,opu,20.0,1e-05,4.0,0.5542,0.8534302711486816,0.523,0.0
10.0,0.5,0.0,opu,20.0,1e-05,4.0,0.5671,0.8534302711486816,0.5707,0.0
1.0,0.5,0.0,opu,20.0,1e-05,4.0,0.5688,0.8534302711486816,0.5719833333333333,0.0
0.1,0.5,0.0,opu,20.0,1e-05,4.0,0.5693,0.8534302711486816,0.5722333333333334,0.0
0.01,0.5,0.0,opu,20.0,1e-05,4.0,0.5705,0.8534302711486816,0.5729,0.0
0.0,0.5,0.0,opu,20.0,1e-05,4.0,0.6775,0.8534302711486816,0.6810166666666667,0.0
100.0,0.5,0.0,opu,30.0,1.0,0.0,0.7185,0.9843158721923828,0.7229333333333333,0.0
10.0,0.5,0.0,opu,30.0,1.0,0.0,0.7184,0.9843158721923828,0.7229666666666666,0.0
1.0,0.5,0.0,opu,30.0,1.0,0.0,0.7184,0.9843158721923828,0.72295,0.0
0.1,0.5,0.0,opu,30.0,1.0,0.0,0.7184,0.9843158721923828,0.72295,0.0
0.01,0.5,0.0,opu,30.0,1.0,0.0,0.7184,0.9843158721923828,0.72295,0.0
0.0,0.5,0.0,opu,30.0,1.0,0.0,0.7184,0.9843158721923828,0.72295,0.0
100.0,0.5,0.0,opu,30.0,0.1,0.0,0.7177,0.8583717346191406,0.7226333333333333,0.0
10.0,0.5,0.0,opu,30.0,0.1,0.0,0.7188,0.8583717346191406,0.7227166666666667,0.0
1.0,0.5,0.0,opu,30.0,0.1,0.0,0.7185,0.8583717346191406,0.7229333333333333,0.0
0.1,0.5,0.0,opu,30.0,0.1,0.0,0.7184,0.8583717346191406,0.7229666666666666,0.0
0.01,0.5,0.0,opu,30.0,0.1,0.0,0.7184,0.8583717346191406,0.72295,0.0
0.0,0.5,0.0,opu,30.0,0.1,0.0,0.7184,0.8583717346191406,0.72295,0.0
100.0,0.5,0.0,opu,30.0,0.01,0.0,0.6516,0.8485171794891357,0.6170833333333333,0.0
10.0,0.5,0.0,opu,30.0,0.01,0.0,0.7059,0.8485171794891357,0.7054833333333334,0.0
1.0,0.5,0.0,opu,30.0,0.01,0.0,0.7177,0.8485171794891357,0.7226333333333333,0.0
0.1,0.5,0.0,opu,30.0,0.01,0.0,0.7187,0.8485171794891357,0.7227166666666667,0.0
0.01,0.5,0.0,opu,30.0,0.01,0.0,0.7185,0.8485171794891357,0.7229333333333333,0.0
0.0,0.5,0.0,opu,30.0,0.01,0.0,0.7184,0.8485171794891357,0.72295,0.0
100.0,0.5,0.0,opu,30.0,0.001,0.0,0.513,0.8752627372741699,0.5122166666666667,0.0
10.0,0.5,0.0,opu,30.0,0.001,0.0,0.546,0.8752627372741699,0.5326166666666666,0.0
1.0,0.5,0.0,opu,30.0,0.001,0.0,0.6516,0.8752627372741699,0.6170833333333333,0.0
0.1,0.5,0.0,opu,30.0,0.001,0.0,0.7059,0.8752627372741699,0.7055,0.0
0.01,0.5,0.0,opu,30.0,0.001,0.0,0.7177,0.8752627372741699,0.7226333333333333,0.0
0.0,0.5,0.0,opu,30.0,0.001,0.0,0.7184,0.8752627372741699,0.7229333333333333,0.0
100.0,0.5,0.0,opu,30.0,0.0001,0.0,0.5075,0.8296363353729248,0.5097833333333334,0.0
10.0,0.5,0.0,opu,30.0,0.0001,0.0,0.5088,0.8296363353729248,0.5102833333333333,0.0
1.0,0.5,0.0,opu,30.0,0.0001,0.0,0.513,0.8296363353729248,0.5122166666666667,0.0
0.1,0.5,0.0,opu,30.0,0.0001,0.0,0.546,0.8296363353729248,0.5326166666666666,0.0
0.01,0.5,0.0,opu,30.0,0.0001,0.0,0.6516,0.8296363353729248,0.6170833333333333,0.0
0.0,0.5,0.0,opu,30.0,0.0001,0.0,0.7184,0.8296363353729248,0.72295,0.0
100.0,0.5,0.0,opu,30.0,1e-05,0.0,0.493,0.8537077903747559,0.4362666666666667,0.0
10.0,0.5,0.0,opu,30.0,1e-05,0.0,0.5062,0.8537077903747559,0.5046,0.0
1.0,0.5,0.0,opu,30.0,1e-05,0.0,0.5075,0.8537077903747559,0.5097833333333334,0.0
0.1,0.5,0.0,opu,30.0,1e-05,0.0,0.5088,0.8537077903747559,0.5102666666666666,0.0
0.01,0.5,0.0,opu,30.0,1e-05,0.0,0.513,0.8537077903747559,0.5122166666666667,0.0
0.0,0.5,0.0,opu,30.0,1e-05,0.0,0.7184,0.8537077903747559,0.72295,0.0
100.0,0.5,0.0,opu,30.0,1.0,1.0,0.7114,0.9386169910430908,0.7159666666666666,0.0
10.0,0.5,0.0,opu,30.0,1.0,1.0,0.7113,0.9386169910430908,0.7159833333333333,0.0
1.0,0.5,0.0,opu,30.0,1.0,1.0,0.7113,0.9386169910430908,0.7159666666666666,0.0
0.1,0.5,0.0,opu,30.0,1.0,1.0,0.7113,0.9386169910430908,0.7159666666666666,0.0
0.01,0.5,0.0,opu,30.0,1.0,1.0,0.7113,0.9386169910430908,0.7159666666666666,0.0
0.0,0.5,0.0,opu,30.0,1.0,1.0,0.7113,0.9386169910430908,0.7159666666666666,0.0
100.0,0.5,0.0,opu,30.0,0.1,1.0,0.7106,0.8227195739746094,0.71265,0.0
10.0,0.5,0.0,opu,30.0,0.1,1.0,0.7114,0.8227195739746094,0.7154666666666667,0.0
1.0,0.5,0.0,opu,30.0,0.1,1.0,0.7114,0.8227195739746094,0.7159666666666666,0.0
0.1,0.5,0.0,opu,30.0,0.1,1.0,0.7113,0.8227195739746094,0.7159833333333333,0.0
0.01,0.5,0.0,opu,30.0,0.1,1.0,0.7113,0.8227195739746094,0.7159666666666666,0.0
0.0,0.5,0.0,opu,30.0,0.1,1.0,0.7113,0.8227195739746094,0.7159666666666666,0.0
100.0,0.5,0.0,opu,30.0,0.01,1.0,0.6607,0.9448890686035156,0.6478333333333334,0.0
10.0,0.5,0.0,opu,30.0,0.01,1.0,0.6986,0.9448890686035156,0.6949666666666666,0.0
1.0,0.5,0.0,opu,30.0,0.01,1.0,0.7106,0.9448890686035156,0.71265,0.0
0.1,0.5,0.0,opu,30.0,0.01,1.0,0.7114,0.9448890686035156,0.7154666666666667,0.0
0.01,0.5,0.0,opu,30.0,0.01,1.0,0.7114,0.9448890686035156,0.7159666666666666,0.0
0.0,0.5,0.0,opu,30.0,0.01,1.0,0.7113,0.9448890686035156,0.7159666666666666,0.0
100.0,0.5,0.0,opu,30.0,0.001,1.0,0.6194,0.8834958076477051,0.6226833333333334,0.0
10.0,0.5,0.0,opu,30.0,0.001,1.0,0.6276,0.8834958076477051,0.6256166666666667,0.0
1.0,0.5,0.0,opu,30.0,0.001,1.0,0.6607,0.8834958076477051,0.6478333333333334,0.0
0.1,0.5,0.0,opu,30.0,0.001,1.0,0.6986,0.8834958076477051,0.6949666666666666,0.0
0.01,0.5,0.0,opu,30.0,0.001,1.0,0.7106,0.8834958076477051,0.71265,0.0
0.0,0.5,0.0,opu,30.0,0.001,1.0,0.7113,0.8834958076477051,0.7159666666666666,0.0
100.0,0.5,0.0,opu,30.0,0.0001,1.0,0.6192,0.8584785461425781,0.6219,0.0
10.0,0.5,0.0,opu,30.0,0.0001,1.0,0.619,0.8584785461425781,0.6222666666666666,0.0
1.0,0.5,0.0,opu,30.0,0.0001,1.0,0.6194,0.8584785461425781,0.6226833333333334,0.0
0.1,0.5,0.0,opu,30.0,0.0001,1.0,0.6276,0.8584785461425781,0.6256166666666667,0.0
0.01,0.5,0.0,opu,30.0,0.0001,1.0,0.6607,0.8584785461425781,0.6478333333333334,0.0
0.0,0.5,0.0,opu,30.0,0.0001,1.0,0.7113,0.8584785461425781,0.7159666666666666,0.0
100.0,0.5,0.0,opu,30.0,1e-05,1.0,0.5955,0.9472424983978271,0.5488166666666666,0.0
10.0,0.5,0.0,opu,30.0,1e-05,1.0,0.6174,0.9472424983978271,0.6193666666666666,0.0
1.0,0.5,0.0,opu,30.0,1e-05,1.0,0.6192,0.9472424983978271,0.6219,0.0
0.1,0.5,0.0,opu,30.0,1e-05,1.0,0.6189,0.9472424983978271,0.6222666666666666,0.0
0.01,0.5,0.0,opu,30.0,1e-05,1.0,0.6194,0.9472424983978271,0.6226833333333334,0.0
0.0,0.5,0.0,opu,30.0,1e-05,1.0,0.7113,0.9472424983978271,0.7159666666666666,0.0
100.0,0.5,0.0,opu,30.0,1.0,2.0,0.7103,0.8326218128204346,0.7194333333333334,0.0
10.0,0.5,0.0,opu,30.0,1.0,2.0,0.7103,0.8326218128204346,0.7194166666666667,0.0
1.0,0.5,0.0,opu,30.0,1.0,2.0,0.7103,0.8326218128204346,0.7194166666666667,0.0
0.1,0.5,0.0,opu,30.0,1.0,2.0,0.7103,0.8326218128204346,0.7194166666666667,0.0
0.01,0.5,0.0,opu,30.0,1.0,2.0,0.7103,0.8326218128204346,0.7194166666666667,0.0
0.0,0.5,0.0,opu,30.0,1.0,2.0,0.7103,0.8326218128204346,0.7194166666666667,0.0
100.0,0.5,0.0,opu,30.0,0.1,2.0,0.7101,0.8578224182128906,0.7138666666666666,0.0
10.0,0.5,0.0,opu,30.0,0.1,2.0,0.7102,0.8578224182128906,0.71905,0.0
1.0,0.5,0.0,opu,30.0,0.1,2.0,0.7103,0.8578224182128906,0.7194333333333334,0.0
0.1,0.5,0.0,opu,30.0,0.1,2.0,0.7103,0.8578224182128906,0.7194166666666667,0.0
0.01,0.5,0.0,opu,30.0,0.1,2.0,0.7103,0.8578224182128906,0.7194166666666667,0.0
0.0,0.5,0.0,opu,30.0,0.1,2.0,0.7103,0.8578224182128906,0.7194166666666667,0.0
100.0,0.5,0.0,opu,30.0,0.01,2.0,0.6363,0.8925583362579346,0.6260666666666667,0.0
10.0,0.5,0.0,opu,30.0,0.01,2.0,0.6943,0.8925583362579346,0.6868666666666666,0.0
1.0,0.5,0.0,opu,30.0,0.01,2.0,0.7101,0.8925583362579346,0.7138666666666666,0.0
0.1,0.5,0.0,opu,30.0,0.01,2.0,0.7103,0.8925583362579346,0.71905,0.0
0.01,0.5,0.0,opu,30.0,0.01,2.0,0.7103,0.8925583362579346,0.7194333333333334,0.0
0.0,0.5,0.0,opu,30.0,0.01,2.0,0.7103,0.8925583362579346,0.7194166666666667,0.0
100.0,0.5,0.0,opu,30.0,0.001,2.0,0.5631,0.8799171447753906,0.5711833333333334,0.0
10.0,0.5,0.0,opu,30.0,0.001,2.0,0.5799,0.8799171447753906,0.5800666666666666,0.0
1.0,0.5,0.0,opu,30.0,0.001,2.0,0.6363,0.8799171447753906,0.6260666666666667,0.0
0.1,0.5,0.0,opu,30.0,0.001,2.0,0.6943,0.8799171447753906,0.6868666666666666,0.0
0.01,0.5,0.0,opu,30.0,0.001,2.0,0.7101,0.8799171447753906,0.7138666666666666,0.0
0.0,0.5,0.0,opu,30.0,0.001,2.0,0.7103,0.8799171447753906,0.7194166666666667,0.0
100.0,0.5,0.0,opu,30.0,0.0001,2.0,0.5605,0.8647377490997314,0.5700166666666666,0.0
10.0,0.5,0.0,opu,30.0,0.0001,2.0,0.5609,0.8647377490997314,0.5701,0.0
1.0,0.5,0.0,opu,30.0,0.0001,2.0,0.5631,0.8647377490997314,0.5711833333333334,0.0
0.1,0.5,0.0,opu,30.0,0.0001,2.0,0.5799,0.8647377490997314,0.5800666666666666,0.0
0.01,0.5,0.0,opu,30.0,0.0001,2.0,0.6363,0.8647377490997314,0.6260666666666667,0.0
0.0,0.5,0.0,opu,30.0,0.0001,2.0,0.7103,0.8647377490997314,0.7194166666666667,0.0
100.0,0.5,0.0,opu,30.0,1e-05,2.0,0.5457,0.8831591606140137,0.5433333333333333,0.0
10.0,0.5,0.0,opu,30.0,1e-05,2.0,0.56,0.8831591606140137,0.5688666666666666,0.0
1.0,0.5,0.0,opu,30.0,1e-05,2.0,0.5605,0.8831591606140137,0.5700166666666666,0.0
0.1,0.5,0.0,opu,30.0,1e-05,2.0,0.5609,0.8831591606140137,0.5701,0.0
0.01,0.5,0.0,opu,30.0,1e-05,2.0,0.5631,0.8831591606140137,0.5711833333333334,0.0
0.0,0.5,0.0,opu,30.0,1e-05,2.0,0.7103,0.8831591606140137,0.7194166666666667,0.0
100.0,0.5,0.0,opu,30.0,1.0,3.0,0.7102,0.9788637161254883,0.7175,0.0
10.0,0.5,0.0,opu,30.0,1.0,3.0,0.7102,0.9788637161254883,0.7174666666666667,0.0
1.0,0.5,0.0,opu,30.0,1.0,3.0,0.7101,0.9788637161254883,0.7174666666666667,0.0
0.1,0.5,0.0,opu,30.0,1.0,3.0,0.7101,0.9788637161254883,0.7174666666666667,0.0
0.01,0.5,0.0,opu,30.0,1.0,3.0,0.7101,0.9788637161254883,0.7174666666666667,0.0
0.0,0.5,0.0,opu,30.0,1.0,3.0,0.7101,0.9788637161254883,0.7174666666666667,0.0
100.0,0.5,0.0,opu,30.0,0.1,3.0,0.7088,0.8578062057495117,0.7154833333333334,0.0
10.0,0.5,0.0,opu,30.0,0.1,3.0,0.7098,0.8578062057495117,0.7171666666666666,0.0
1.0,0.5,0.0,opu,30.0,0.1,3.0,0.7102,0.8578062057495117,0.7175166666666667,0.0
0.1,0.5,0.0,opu,30.0,0.1,3.0,0.7102,0.8578062057495117,0.7174666666666667,0.0
0.01,0.5,0.0,opu,30.0,0.1,3.0,0.7101,0.8578062057495117,0.7174666666666667,0.0
0.0,0.5,0.0,opu,30.0,0.1,3.0,0.7101,0.8578062057495117,0.7174666666666667,0.0
100.0,0.5,0.0,opu,30.0,0.01,3.0,0.6698,0.830798864364624,0.64515,0.0
10.0,0.5,0.0,opu,30.0,0.01,3.0,0.7057,0.830798864364624,0.70075,0.0
1.0,0.5,0.0,opu,30.0,0.01,3.0,0.7088,0.830798864364624,0.7154666666666667,0.0
0.1,0.5,0.0,opu,30.0,0.01,3.0,0.7098,0.830798864364624,0.7171666666666666,0.0
0.01,0.5,0.0,opu,30.0,0.01,3.0,0.7102,0.830798864364624,0.7175166666666667,0.0
0.0,0.5,0.0,opu,30.0,0.01,3.0,0.7101,0.830798864364624,0.7174666666666667,0.0
100.0,0.5,0.0,opu,30.0,0.001,3.0,0.5926,0.8280093669891357,0.59025,0.0
10.0,0.5,0.0,opu,30.0,0.001,3.0,0.6081,0.8280093669891357,0.5983166666666667,0.0
1.0,0.5,0.0,opu,30.0,0.001,3.0,0.6698,0.8280093669891357,0.64515,0.0
0.1,0.5,0.0,opu,30.0,0.001,3.0,0.7057,0.8280093669891357,0.70075,0.0
0.01,0.5,0.0,opu,30.0,0.001,3.0,0.7088,0.8280093669891357,0.7154833333333334,0.0
0.0,0.5,0.0,opu,30.0,0.001,3.0,0.7101,0.8280093669891357,0.7174666666666667,0.0
100.0,0.5,0.0,opu,30.0,0.0001,3.0,0.591,0.922004222869873,0.5888166666666667,0.0
10.0,0.5,0.0,opu,30.0,0.0001,3.0,0.5918,0.922004222869873,0.58955,0.0
1.0,0.5,0.0,opu,30.0,0.0001,3.0,0.5926,0.922004222869873,0.59025,0.0
0.1,0.5,0.0,opu,30.0,0.0001,3.0,0.6081,0.922004222869873,0.5983,0.0
0.01,0.5,0.0,opu,30.0,0.0001,3.0,0.6698,0.922004222869873,0.64515,0.0
0.0,0.5,0.0,opu,30.0,0.0001,3.0,0.7101,0.922004222869873,0.7174666666666667,0.0
100.0,0.5,0.0,opu,30.0,1e-05,3.0,0.5543,0.8905444145202637,0.55375,0.0
10.0,0.5,0.0,opu,30.0,1e-05,3.0,0.5884,0.8905444145202637,0.5864333333333334,0.0
1.0,0.5,0.0,opu,30.0,1e-05,3.0,0.591,0.8905444145202637,0.5888166666666667,0.0
0.1,0.5,0.0,opu,30.0,1e-05,3.0,0.5918,0.8905444145202637,0.58955,0.0
0.01,0.5,0.0,opu,30.0,1e-05,3.0,0.5926,0.8905444145202637,0.59025,0.0
0.0,0.5,0.0,opu,30.0,1e-05,3.0,0.7102,0.8905444145202637,0.7174666666666667,0.0
100.0,0.5,0.0,opu,30.0,1.0,4.0,0.6925,0.8666374683380127,0.7004333333333334,0.0
10.0,0.5,0.0,opu,30.0,1.0,4.0,0.6925,0.8666374683380127,0.7004,0.0
1.0,0.5,0.0,opu,30.0,1.0,4.0,0.6925,0.8666374683380127,0.7004166666666667,0.0
0.1,0.5,0.0,opu,30.0,1.0,4.0,0.6925,0.8666374683380127,0.7004166666666667,0.0
0.01,0.5,0.0,opu,30.0,1.0,4.0,0.6925,0.8666374683380127,0.7004166666666667,0.0
0.0,0.5,0.0,opu,30.0,1.0,4.0,0.6925,0.8666374683380127,0.7004166666666667,0.0
100.0,0.5,0.0,opu,30.0,0.1,4.0,0.6886,0.8590514659881592,0.69585,0.0
10.0,0.5,0.0,opu,30.0,0.1,4.0,0.6924,0.8590514659881592,0.7,0.0
1.0,0.5,0.0,opu,30.0,0.1,4.0,0.6925,0.8590514659881592,0.7004166666666667,0.0
0.1,0.5,0.0,opu,30.0,0.1,4.0,0.6925,0.8590514659881592,0.7004,0.0
0.01,0.5,0.0,opu,30.0,0.1,4.0,0.6925,0.8590514659881592,0.7004,0.0
0.0,0.5,0.0,opu,30.0,0.1,4.0,0.6925,0.8590514659881592,0.7004166666666667,0.0
100.0,0.5,0.0,opu,30.0,0.01,4.0,0.6233,0.9011056423187256,0.6162833333333333,0.0
10.0,0.5,0.0,opu,30.0,0.01,4.0,0.6745,0.9011056423187256,0.6679666666666667,0.0
1.0,0.5,0.0,opu,30.0,0.01,4.0,0.6886,0.9011056423187256,0.69585,0.0
0.1,0.5,0.0,opu,30.0,0.01,4.0,0.6924,0.9011056423187256,0.7,0.0
0.01,0.5,0.0,opu,30.0,0.01,4.0,0.6925,0.9011056423187256,0.7004166666666667,0.0
0.0,0.5,0.0,opu,30.0,0.01,4.0,0.6925,0.9011056423187256,0.7004,0.0
100.0,0.5,0.0,opu,30.0,0.001,4.0,0.5615,0.8520457744598389,0.56395,0.0
10.0,0.5,0.0,opu,30.0,0.001,4.0,0.5736,0.8520457744598389,0.5732333333333334,0.0
1.0,0.5,0.0,opu,30.0,0.001,4.0,0.6233,0.8520457744598389,0.6162833333333333,0.0
